cell,rep,B,pick,ref_pick,agree,regret,regret_pos,regret_se,zero,top
P2,26,1000,10.0,10.0,True,0.0,0.0,0.0,False,False
P2,26,2000,10.0,10.0,True,0.0,0.0,0.0,False,False
P2,26,4000,10.0,10.0,True,0.0,0.0,0.0,False,False
P2,26,8000,10.0,10.0,True,0.0,0.0,0.0,False,False
P2,27,250,9.0,11.0,False,0.0008808572597529379,0.0008808572597529379,0.00020920083398019566,False,False
P2,27,500,10.0,11.0,False,-1.433956389866826e-05,0.0,0.00010373744440909763,False,False
P2,27,1000,10.0,11.0,False,-1.433956389866826e-05,0.0,0.00010373744440909763,False,False
P2,27,2000,10.0,11.0,False,-1.433956389866826e-05,0.0,0.00010373744440909763,False,False
P2,27,4000,10.0,11.0,False,-1.433956389866826e-05,0.0,0.00010373744440909763,False,False
P2,27,8000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,28,250,10.0,11.0,False,5.113769905671928e-06,5.113769905671928e-06,0.00010427966934066148,False,False
P2,28,500,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,28,1000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,28,2000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,28,4000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,28,8000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,29,250,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,29,500,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,29,1000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,29,2000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,29,4000,11.0,11.0,True,0.0,0.0,0.0,False,False
P2,29,8000,11.0,11.0,True,0.0,0.0,0.0,False,False
P3,0,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,0,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,0,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,0,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,0,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,0,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,1,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,1,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,1,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,1,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,1,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,1,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,2,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,2,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,2,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,2,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,2,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,2,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,3,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,3,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,3,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,3,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,3,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,3,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,4,250,16.0,18.0,False,0.002226337443163772,0.002226337443163772,0.00022743138795996222,False,False
P3,4,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,4,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,4,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,4,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,4,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,5,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,5,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,5,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,5,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,5,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,5,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,6,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,6,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,6,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,6,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,6,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,6,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,7,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,7,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,7,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,7,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,7,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,7,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,8,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,8,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,8,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,8,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,8,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,8,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,9,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,9,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,9,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,9,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,9,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,9,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,10,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,10,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,10,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,10,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,10,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,10,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,11,250,16.0,18.0,False,0.002905414614900945,0.002905414614900945,0.00019656465480558523,False,False
P3,11,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,11,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,11,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,11,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,11,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,12,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,12,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,12,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,12,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,12,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,12,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,13,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,13,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,13,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,13,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,13,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,13,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,14,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,14,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,14,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,14,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,14,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,14,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,15,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,15,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,15,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,15,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,15,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,15,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,16,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,16,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,16,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,16,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,16,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,16,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,17,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,17,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,17,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,17,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,17,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,17,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,18,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,18,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,18,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,18,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,18,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,18,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,19,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,19,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,19,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,19,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,19,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,19,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,20,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,20,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,20,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,20,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,20,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,20,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,21,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,21,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,21,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,21,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,21,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,21,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,22,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,22,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,22,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,22,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,22,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,22,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,23,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,23,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,23,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,23,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,23,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,23,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,24,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,24,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,24,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,24,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,24,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,24,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,25,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,25,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,25,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,25,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,25,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,25,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,26,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,26,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,26,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,26,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,26,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,26,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,27,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,27,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,27,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,27,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,27,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,27,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,28,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,28,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,28,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,28,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,28,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,28,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,29,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,29,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,29,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,29,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,29,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P3,29,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P4,0,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,0,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,0,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,0,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,0,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,0,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,1,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,1,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,1,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,1,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,1,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,1,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,2,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,2,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,2,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,2,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,2,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,2,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,3,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,3,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,3,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,3,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,3,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,3,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,4,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,4,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,4,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,4,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,4,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,4,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,5,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,5,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,5,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,5,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,5,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,5,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,6,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,6,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,6,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,6,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,6,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,6,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,7,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,7,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,7,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,7,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,7,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,7,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,8,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,8,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,8,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,8,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,8,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,8,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,9,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,9,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,9,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,9,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,9,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,9,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,10,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,10,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,10,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,10,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,10,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,10,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,11,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,11,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,11,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,11,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,11,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,11,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,12,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,12,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,12,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,12,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,12,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,12,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,13,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,13,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,13,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,13,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,13,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,13,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,14,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,14,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,14,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,14,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,14,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,14,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,15,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,15,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,15,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,15,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,15,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,15,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,16,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,16,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,16,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,16,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,16,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,16,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,17,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,17,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,17,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,17,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,17,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,17,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,18,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,18,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,18,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,18,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,18,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,18,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,19,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,19,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,19,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,19,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,19,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,19,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,20,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,20,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,20,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,20,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,20,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,20,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,21,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,21,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,21,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,21,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,21,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,21,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,22,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,22,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,22,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,22,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,22,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,22,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,23,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,23,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,23,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,23,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,23,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,23,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,24,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,24,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,24,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,24,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,24,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,24,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,25,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,25,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,25,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,25,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,25,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,25,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,26,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,26,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,26,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,26,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,26,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,26,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,27,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,27,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,27,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,27,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,27,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,27,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,28,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,28,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,28,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,28,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,28,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,28,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,29,250,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,29,500,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,29,1000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,29,2000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,29,4000,0.0,0.0,True,0.0,0.0,0.0,True,False
P4,29,8000,0.0,0.0,True,0.0,0.0,0.0,True,False
P5,0,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,0,500,16.0,18.0,False,9.066127533060875e-05,9.066127533060875e-05,4.560556683916734e-05,False,False
P5,0,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,0,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,0,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,0,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,1,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,1,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,1,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,1,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,1,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,1,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,2,250,16.0,18.0,False,-7.237214119601033e-05,0.0,4.940340713054271e-05,False,False
P5,2,500,16.0,18.0,False,-7.237214119601033e-05,0.0,4.940340713054271e-05,False,False
P5,2,1000,16.0,18.0,False,-7.237214119601033e-05,0.0,4.940340713054271e-05,False,False
P5,2,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,2,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,2,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,3,250,16.0,18.0,False,0.0001376094400584066,0.0001376094400584066,4.736203479223686e-05,False,False
P5,3,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,3,1000,16.0,18.0,False,0.0001376094400584066,0.0001376094400584066,4.736203479223686e-05,False,False
P5,3,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,3,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,3,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,4,250,18.0,16.0,False,-8.612434169430054e-05,0.0,4.745194542031138e-05,False,False
